Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act6,Task arrival date_last_act6
2023-10-24 17:27:32.233,2023-10-24 17:27:32.520,2023-10-24 17:28:31.770,2023-10-24 18:03:59.770,2023-10-24 19:36:10.367,100,102,102,102,104,306,4960,10606,4322,306,306,4960,10606,4322,306,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,275,279,0,0,0,1,13,0,0,0,1,13,1,2,3,4,5,0,0,0,0,0,5,21,11,21,5,1,0,1,0,1,50,46,49,57,50,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,3,2,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,2,1,2,0,0,0,0,102,2023-10-25 08:51:08.270
2023-10-25 11:06:27.593,2023-10-25 11:06:27.983,2023-10-25 11:08:15.257,2023-10-25 11:48:14.723,2023-10-25 11:51:49.927,100,102,101,102,102,47,10606,47,10606,3959,47,10606,47,10606,3959,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,11,5,11,21,2,1,2,1,1,50,49,50,49,55,Non applicable,353,Non applicable,Non applicable,Non applicable,1,5,4,1,1,8,1,1,1,1,1,0,0,1,1,1,0,1,2,0,0,0,1,1,2,0,0,0,0,102,2023-10-25 12:03:47.617
2023-10-25 17:38:47.763,2023-10-25 17:38:47.990,2023-10-25 22:14:38.663,2023-10-26 14:34:01.543,2023-10-26 14:49:36.333,100,102,103,104,107,11127,4322,10606,11127,11127,11127,4322,10606,11127,11127,Initial Request,Execution,Execution,Execution,Final task,Submit initial request,Non identifiable,Non identifiable,Task executed with success,Non identifiable,270,273,300,282,278,0,4,16,0,0,0,4,16,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,5,1,0,1,1,1,50,57,49,50,50,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,4,1,0,7,1,1,1,1,1,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,102,2023-10-26 15:04:29.807
2023-10-25 17:40:26.107,2023-10-25 17:40:26.440,2023-10-25 22:21:07.897,2023-11-02 09:53:22.403,2023-11-02 10:39:57.907,100,102,101,102,104,20,4322,20,4322,20,20,4322,20,4322,20,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,275,279,0,4,179,0,508,0,4,179,0,502,1,2,3,4,5,0,0,0,0,20,4,21,4,21,4,2,0,2,0,2,44,57,44,57,44,Non applicable,183,Non applicable,Non applicable,Non applicable,1,5,3,2,1,10,1,1,1,1,1,1,0,1,1,1,1,4,1,0,1,0,0,0,0,0,2,1,0,102,2023-11-23 15:38:15.383
2023-10-25 18:55:09.523,2023-10-25 18:55:09.773,2023-10-25 23:08:39.123,2023-10-26 14:35:27.957,2023-10-26 14:53:10.460,100,102,103,104,102,1098,4322,10606,1098,3959,1098,4322,10606,1098,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,4,15,0,0,0,4,15,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,21,3,0,1,3,1,44,57,49,44,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,3,2,0,7,1,1,1,1,1,1,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,102,2023-10-26 15:51:45.163
2023-10-26 14:56:26.573,2023-10-26 14:56:26.880,2023-10-26 15:16:44.107,2023-10-26 16:03:52.773,2023-10-26 16:21:34.747,100,102,103,104,104,1240,4731,10606,1240,1240,1240,4731,10606,1240,1240,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,273,300,290,279,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,5,1,1,1,1,1,41,52,49,41,41,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,102,2023-10-26 16:21:53.133
2023-10-27 09:24:31.607,2023-10-27 09:24:31.853,2023-10-27 09:28:13.850,2023-10-27 09:38:58.663,2023-10-27 12:53:43.037,100,102,102,102,102,7273,4731,10606,3959,3959,7273,4731,10606,3959,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Task returned to team,Task returned to team,270,290,301,290,290,0,0,0,3,4,0,0,0,0,4,1,2,3,4,5,0,0,0,0,0,5,21,11,21,21,2,1,1,1,1,60,52,49,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,2,3,0,10,1,1,1,1,1,1,0,1,1,1,1,2,2,0,1,0,2,0,2,0,0,0,0,102,2023-10-27 16:57:42.643
2023-10-30 08:13:52.383,2023-10-30 08:13:52.727,2023-10-30 08:34:46.467,2023-10-30 08:42:03.347,2023-10-30 09:13:59.293,100,102,102,103,104,1831,4960,4322,10606,1831,1831,4960,4322,10606,1831,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,21,11,4,3,0,0,1,3,26,46,57,49,26,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,102,2023-10-30 09:39:05.250
2023-10-30 10:21:52.770,2023-10-30 10:21:53.073,2023-10-30 10:26:31.810,2023-10-30 10:31:47.060,2023-10-30 10:37:27.630,100,102,101,102,102,263,4960,263,4960,10606,263,4960,263,4960,10606,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,271,272,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,21,11,2,0,2,0,1,45,46,45,46,49,Non applicable,300,Non applicable,Non applicable,Non applicable,1,5,3,2,1,7,1,1,1,1,1,0,0,1,0,1,0,1,2,0,0,0,1,1,0,0,1,0,0,102,2023-10-30 10:48:04.927
2023-10-30 10:26:02.540,2023-10-30 10:26:02.797,2023-10-30 10:31:29.657,2023-10-30 14:23:26.690,2023-10-30 14:32:48.100,100,102,104,102,101,10473,4731,10473,4731,10473,10473,4731,10473,4731,10473,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,275,279,271,272,0,0,3,0,2,0,0,3,0,2,1,2,3,4,5,0,0,0,0,0,5,21,5,21,5,4,1,4,1,4,50,52,50,52,50,Non applicable,Non applicable,Non applicable,300,Non applicable,1,5,3,2,1,7,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,102,2023-10-30 16:50:46.723
2023-10-30 11:10:12.763,2023-10-30 11:10:13.973,2023-10-30 11:55:32.980,2023-10-30 12:05:46.123,2023-10-31 10:33:54.273,100,105,106,105,101,710,10272,4731,10272,710,710,10272,4731,10272,710,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,273,273,271,272,0,0,0,22,49,0,0,0,0,48,1,2,3,4,5,0,0,0,0,0,5,32,21,32,5,3,2,1,2,3,43,52,52,52,43,Non applicable,Non applicable,Non applicable,300,Non applicable,3,5,4,1,1,4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,105,2023-11-02 11:34:17.157
2023-10-30 17:38:50.747,2023-10-30 17:38:51.023,2023-10-30 22:06:49.727,2023-10-31 08:45:55.023,2023-11-02 08:04:12.707,100,102,102,102,104,7738,4322,4731,4322,7738,7738,4322,4731,4322,7738,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,275,279,0,4,10,47,4,0,4,10,0,1,1,2,3,4,5,0,0,0,1,0,4,21,21,21,4,5,0,1,0,5,57,57,52,57,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,2,3,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,1,1,0,0,2,0,1,102,2023-11-02 12:07:11.960
2023-10-31 14:16:06.553,2023-10-31 14:16:06.800,2023-10-31 14:33:31.550,2023-10-31 14:43:43.440,2023-10-31 14:47:54.970,100,102,104,107,102,10392,4960,10392,10392,3959,10392,4960,10392,10392,3959,Initial Request,Execution,Execution,Final task,Execution,Submit initial request,Non identifiable,Task executed with success,Non identifiable,Task returned to team,270,275,282,278,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,5,21,7,0,7,7,1,50,46,50,50,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,3,2,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,102,2023-10-31 14:49:14.913
2023-10-31 16:47:58.533,2023-10-31 16:47:59.973,2023-10-31 17:01:18.090,2023-11-03 12:17:37.983,2023-11-03 12:18:50.403,100,102,101,102,102,11070,4960,11070,10606,8548,11070,4960,11070,10606,8548,Initial Request,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,271,272,290,301,0,0,67,0,0,0,0,67,0,0,1,2,3,4,5,0,0,0,0,0,5,21,5,11,32,0,0,0,1,1,52,46,52,49,58,Non applicable,183,Non applicable,Non applicable,Non applicable,1,2,4,1,1,7,1,1,1,1,1,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,1,0,0,102,2023-11-03 12:20:04.767
2023-11-02 16:33:51.713,2023-11-02 16:33:52.010,2023-11-02 16:50:13.437,2023-11-02 19:45:53.353,2023-11-03 12:43:46.763,100,102,103,104,102,1020,4731,10606,1020,8548,1020,4731,10606,1020,8548,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,2,16,0,0,0,2,16,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,32,8,1,1,8,1,40,52,49,40,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,4,1,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,102,2023-11-03 13:05:07.723
2023-11-02 16:43:10.270,2023-11-02 16:43:10.923,2023-11-02 16:54:39.300,2023-11-02 19:44:40.580,2023-11-06 16:45:04.460,100,102,103,104,102,1020,4731,10606,1020,8548,1020,4731,10606,1020,8548,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,2,93,0,0,0,2,16,0,1,2,3,4,5,0,0,0,3,0,5,21,11,5,32,8,1,1,8,1,40,52,49,40,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,102,2023-11-06 16:52:57.967
2023-11-03 08:54:17.043,2023-11-03 08:54:17.410,2023-11-03 08:55:24.823,2023-11-03 09:09:24.373,2023-11-03 09:57:31.767,100,102,102,102,102,11322,10606,3959,3959,3959,11322,10606,3959,3959,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,301,290,290,290,0,0,0,0,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,11,21,21,21,2,1,1,1,1,51,49,55,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,3,0,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,102,2023-11-03 11:55:07.767
2023-11-03 16:27:13.997,2023-11-03 16:27:14.310,2023-11-03 16:40:21.087,2023-11-03 17:43:42.543,2023-11-03 20:52:04.350,100,102,102,102,104,1736,4731,10606,4322,10144,1736,4731,10606,4322,10144,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,275,279,0,0,1,3,3764,0,0,0,2,3764,1,2,3,4,5,0,0,0,0,154,5,21,11,21,3,1,1,1,0,0,27,52,49,57,51,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,2,0,6,1,1,1,1,1,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,102,2024-04-08 17:27:16.227
2023-11-03 16:51:28.690,2023-11-03 16:51:28.977,2023-11-03 16:52:56.147,2023-11-03 16:54:47.733,2023-11-03 16:57:52.993,100,102,102,102,102,7268,8548,3959,3959,10606,7268,8548,3959,3959,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,301,290,290,290,0,0,0,0,70,0,0,0,0,64,1,2,3,4,5,0,0,0,0,0,12,32,21,21,11,0,1,1,1,1,58,58,55,55,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,102,2023-11-06 15:06:45.880
2023-11-06 09:06:45.067,2023-11-06 09:06:45.560,2023-11-06 09:33:54.360,2023-11-06 09:36:47.923,2023-11-06 10:37:13.753,100,102,102,102,101,Robot,4960,4731,4322,Robot,Non identifiable,4960,4731,4322,Non identifiable,Initial Request,Execution,Execution,Execution,Requester response to rejection,Submit initial request,Task returned to team,Task returned to team,Non identifiable,Non identifiable,270,290,290,271,272,0,0,0,1,6,0,0,0,0,6,1,2,3,4,5,0,0,0,0,0,0,21,21,21,0,0,0,1,0,0,0,46,52,57,0,Non applicable,Non applicable,Non applicable,300,Non applicable,3,3,0,5,1,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2023-11-06 17:23:07.080
2023-11-06 13:59:55.240,2023-11-06 13:59:55.540,2023-11-06 14:52:38.477,2023-11-06 14:58:17.810,2023-11-06 16:01:52.457,100,102,103,102,102,1379,8548,10606,8548,11193,1379,8548,10606,8548,11193,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,278,290,290,0,0,0,1,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,3,32,11,32,32,3,1,1,1,1,37,58,49,58,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,5,0,0,7,1,1,1,1,1,1,0,1,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,102,2023-11-06 16:16:21.357
2023-11-06 17:08:20.277,2023-11-06 17:08:21.433,2023-11-06 17:16:23.123,2023-11-08 09:43:24.920,2023-11-10 15:16:44.357,100,102,102,102,102,358,10606,4731,4731,4322,358,10606,4731,4731,4322,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,40,53,22,0,0,0,0,21,1,2,3,4,5,0,0,0,3,3,5,11,21,21,21,10,1,1,1,0,48,49,52,52,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,102,2023-11-11 13:59:28.267
2023-11-07 15:18:58.600,2023-11-07 15:18:58.930,2023-11-07 15:23:35.817,2023-11-07 15:25:57.340,2023-11-07 15:43:03.567,100,102,102,102,102,1114,4960,4731,10606,4731,1114,4960,4731,10606,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,21,11,21,2,0,1,1,1,42,46,52,49,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,102,2023-11-07 16:27:55.467
2023-11-07 17:53:04.863,2023-11-07 17:53:05.280,2023-11-07 19:09:10.250,2023-11-07 20:01:08.870,2023-11-07 20:03:56.000,100,102,102,103,104,777,4322,10606,10606,777,777,4322,10606,10606,777,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,1,0,0,12,0,1,0,0,12,1,2,3,4,5,0,0,0,0,0,5,21,11,11,5,1,0,1,1,1,43,57,49,49,43,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,1,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,2,0,0,0,1,102,2023-11-08 08:59:35.243
2023-11-09 09:42:47.080,2023-11-09 09:42:47.320,2023-11-09 10:27:11.907,2023-11-09 10:44:22.680,2023-11-09 11:10:46.023,100,102,102,101,101,10257,3959,4960,10257,10257,10257,3959,4960,10257,10257,Initial Request,Execution,Execution,Requester response to rejection,Requester response to rejection,Submit initial request,Task returned to team,Non identifiable,Task returned to team,Non identifiable,270,290,271,290,272,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,21,4,4,4,1,0,4,4,50,55,46,50,50,Non applicable,Non applicable,183,Non applicable,Non applicable,3,5,3,2,1,6,1,1,1,1,1,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,102,2023-11-09 11:15:07.770
2023-11-09 17:18:36.067,2023-11-09 17:18:36.400,2023-11-09 17:27:07.370,2023-11-09 17:32:57.803,2023-11-10 10:38:33.363,100,102,103,104,104,610,4731,10606,610,610,610,4731,10606,610,610,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,273,300,290,279,0,0,0,17,0,0,0,0,17,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,5,1,1,1,1,1,46,52,49,46,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,4,1,0,10,1,1,1,1,1,1,0,1,1,1,1,2,1,0,1,2,0,0,1,0,1,0,1,102,2023-11-10 10:39:18.400
2023-11-13 11:13:42.720,2023-11-13 11:13:42.983,2023-11-13 12:33:53.720,2023-11-14 08:42:45.803,2023-11-14 08:45:54.023,100,102,102,103,102,6869,4960,4960,10606,10606,6869,4960,4960,10606,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,270,290,273,278,290,0,1,20,0,61,0,1,0,0,0,1,2,3,4,5,0,0,0,0,2,5,21,21,11,11,5,0,0,1,1,60,46,46,49,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,102,2023-11-16 22:36:34.050
2023-11-13 13:00:48.673,2023-11-13 13:00:49.230,2023-11-13 13:12:22.793,2023-11-13 14:02:49.880,2023-11-13 14:36:50.543,100,102,102,103,104,8670,10606,4322,10606,8670,8670,10606,4322,10606,8670,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,270,290,273,300,279,0,0,0,0,1,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,4,11,21,11,4,3,1,0,1,3,58,49,57,49,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,3,4,1,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,102,2023-11-13 16:28:23.287
2023-11-14 08:50:15.220,2023-11-14 08:50:15.577,2023-11-14 09:10:52.140,2023-11-14 09:15:32.970,2023-11-14 14:37:31.567,100,102,103,104,102,362,4960,10606,362,3959,362,4960,10606,362,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,0,5,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,21,1,0,1,1,1,45,46,49,45,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,3,2,0,8,1,1,1,1,1,1,0,0,1,1,0,2,0,1,1,1,0,0,2,0,0,0,0,102,2023-11-14 14:42:57.803
2023-11-14 09:14:41.917,2023-11-14 09:14:42.303,2023-11-14 09:25:31.070,2023-11-14 10:10:10.333,2023-11-14 10:12:37.687,100,102,102,102,102,76,4731,3959,3959,3959,76,4731,3959,3959,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,21,21,21,2,1,1,1,1,60,52,55,55,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,1,4,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,102,2023-11-14 10:14:27.730
2023-11-15 13:41:19.587,2023-11-15 13:41:21.103,2023-11-15 13:46:46.937,2023-11-15 14:05:37.023,2023-11-16 16:22:13.700,100,102,103,104,102,10053,4960,10606,1119,3959,10053,4960,10606,1119,3959,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,0,26,0,0,0,0,2,0,1,2,3,4,5,0,0,0,0,0,5,21,11,3,21,2,0,1,0,1,57,46,49,43,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,102,2023-11-16 16:43:36.950
2023-11-17 11:17:51.253,2023-11-17 11:17:51.577,2023-11-17 11:28:18.067,2023-11-17 11:58:21.413,2023-11-20 16:36:41.900,100,102,103,104,102,171,3959,10606,1151,4731,171,3959,10606,1151,4731,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,273,300,279,290,0,0,0,76,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,5,21,11,5,21,5,1,1,6,1,49,55,49,42,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,3,2,0,10,1,1,1,1,1,1,0,1,1,1,1,0,3,0,0,1,2,1,2,0,0,0,0,102,2023-11-20 16:42:46.227
2023-11-17 15:13:03.130,2023-11-17 15:13:03.490,2023-11-17 15:34:15.650,2023-11-17 15:52:05.043,2023-11-17 15:52:51.173,100,102,103,102,102,1831,3959,10606,10606,10606,1831,3959,10606,10606,10606,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,278,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,4,21,11,11,11,3,1,1,1,1,26,55,49,49,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,4,1,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,102,2023-11-17 15:53:32.477
2023-11-20 14:34:36.770,2023-11-20 14:34:37.007,2023-11-20 14:38:08.890,2023-11-20 15:31:01.937,2023-11-20 15:45:36.120,100,102,101,102,101,8030,4731,8030,4731,8030,8030,4731,8030,4731,8030,Initial Request,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,271,272,271,272,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,6,21,6,21,6,2,1,2,1,2,58,52,58,52,58,Non applicable,300,Non applicable,300,Non applicable,1,2,3,2,2,9,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,2,0,1,102,2023-11-20 16:05:44.973
2023-11-20 15:20:46.150,2023-11-20 15:20:46.380,2023-11-20 15:31:25.773,2023-11-20 15:41:18.007,2023-11-20 16:15:22.747,100,102,102,102,102,Robot,8548,4960,8548,8548,Non identifiable,8548,4960,8548,8548,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,0,0,0,0,0,0,32,21,32,32,0,1,0,1,1,0,58,46,58,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,1,3,2,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,102,2023-11-20 16:15:35.607
2023-11-20 16:44:40.707,2023-11-20 16:44:40.920,2023-11-20 17:00:27.027,2023-11-20 17:06:47.780,2023-11-20 17:09:55.970,100,102,102,102,102,1537,4731,4960,10606,4322,1537,4731,4960,10606,4322,Initial Request,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,0,0,0,0,2,0,0,0,0,1,1,2,3,4,5,0,0,0,0,0,5,21,21,11,21,5,1,0,1,0,34,52,46,49,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,3,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,102,2023-11-20 19:19:24.340
