Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Task arrival date_act4,Task arrival date_act5,Task arrival date_act6,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Actvity ID_act4,Actvity ID_act5,Actvity ID_act6,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task Executer_act4,Task Executer_act5,Task Executer_act6,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task executer department_act4,Task executer department_act5,Task executer department_act6,Task Type_act1,Task Type_act2,Task Type_act3,Task Type_act4,Task Type_act5,Task Type_act6,Action_act1,Action_act2,Action_act3,Action_act4,Action_act5,Action_act6,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,idBPMApplicationAction_act4,idBPMApplicationAction_act5,idBPMApplicationAction_act6,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and execution_act4,Period between arrival and execution_act5,Period between arrival and execution_act6,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Period between arrival and capture_act4,Period between arrival and capture_act5,Period between arrival and capture_act6,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Cumulative Length of Process_act4,Cumulative Length of Process_act5,Cumulative Length of Process_act6,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Overdue Days_act4,Overdue Days_act5,Overdue Days_act6,Role ID_act1,Role ID_act2,Role ID_act3,Role ID_act4,Role ID_act5,Role ID_act6,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Years in Org Position_act4,Years in Org Position_act5,Years in Org Position_act6,Age_act1,Age_act2,Age_act3,Age_act4,Age_act5,Age_act6,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,idBPMRequirement_act4,idBPMRequirement_act5,idBPMRequirement_act6,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act7,Task arrival date_last_act7
2023-12-22 18:30:21.730,2023-12-22 18:30:21.990,2023-12-24 12:47:25.640,2023-12-26 08:06:59.963,2023-12-26 10:29:59.610,2023-12-26 11:23:47.420,100,102,102,103,104,104,10708,4322,4322,10606,10708,10708,10708,4322,4322,10606,10708,10708,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Non identifiable,270,290,273,300,290,279,0,42,43,2,0,74,0,41,0,2,0,74,1,2,3,4,5,6,0,0,0,0,0,2,5,21,21,11,5,5,6,0,0,1,6,6,51,57,57,49,51,51,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,4,2,0,7,1,1,1,1,1,1,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,102,2023-12-29 13:41:56.040
2023-12-26 11:37:59.180,2023-12-26 11:37:59.597,2023-12-26 11:41:22.807,2023-12-26 11:42:14.217,2023-12-26 11:53:59.507,2023-12-26 11:58:34.503,100,102,102,102,102,102,350,4731,4960,4731,3959,8548,350,4731,4960,4731,3959,8548,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,21,21,32,1,1,0,1,1,1,45,52,46,52,55,58,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,2,4,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,2,0,1,102,2023-12-26 12:08:47.193
2023-12-26 16:08:19.660,2023-12-26 16:08:20.110,2023-12-26 16:31:12.427,2023-12-27 10:36:27.477,2023-12-27 11:18:44.883,2023-12-27 15:32:34.027,100,102,102,103,104,102,659,4731,4731,10606,659,3959,659,4731,4731,10606,659,3959,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,Task returned to team,270,290,273,300,279,290,0,0,18,0,4,0,0,0,0,0,4,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,11,5,21,2,1,1,1,2,1,46,52,52,49,46,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,6,3,3,0,9,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2,1,0,2,1,0,0,0,102,2023-12-27 15:58:37.500
2023-12-26 17:28:08.413,2023-12-26 17:28:08.680,2023-12-26 17:30:06.663,2023-12-27 10:09:37.383,2023-12-27 10:25:46.157,2023-12-27 17:27:55.230,100,102,102,101,102,102,8576,3959,4322,8576,8548,8548,8576,3959,4322,8576,8548,8548,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,0,16,0,7,16,0,0,16,0,0,16,1,2,3,4,5,6,0,0,0,0,0,0,4,21,21,4,32,32,12,1,0,12,1,1,55,55,57,55,58,58,Non applicable,Non applicable,101,Non applicable,Non applicable,Non applicable,1,2,4,2,1,9,1,1,1,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,2,0,0,0,0,102,2023-12-28 09:43:26.730
2023-12-28 09:46:42.970,2023-12-28 09:46:43.213,2023-12-28 10:02:17.000,2023-12-28 10:14:46.877,2023-12-28 10:22:25.153,2023-12-28 10:32:10.837,100,102,103,102,102,102,1648,8548,10606,4960,8548,4731,1648,8548,10606,4960,8548,4731,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,273,278,290,290,290,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,11,21,32,21,1,1,1,0,1,1,26,58,49,46,58,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,102,2023-12-28 10:39:54.700
2024-01-02 08:48:06.993,2024-01-02 08:48:07.227,2024-01-02 08:58:11.503,2024-01-02 09:48:43.720,2024-01-02 09:49:34.743,2024-01-02 10:47:59.430,100,102,104,102,102,104,784,4731,784,3959,4731,784,784,4731,784,3959,4731,784,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Non identifiable,270,275,279,290,275,279,0,0,0,0,0,21,0,0,0,0,0,21,1,2,3,4,5,6,0,0,0,0,0,0,6,21,6,21,21,6,10,1,10,1,1,10,43,52,43,55,52,43,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,102,2024-01-03 08:45:54.100
2024-01-02 18:03:21.267,2024-01-02 18:03:22.803,2024-01-02 18:38:49.463,2024-01-03 09:53:20.893,2024-01-03 10:03:40.783,2024-01-03 10:04:35.450,100,102,102,101,102,102,8091,10606,4960,8091,3959,4731,8091,10606,4960,8091,3959,4731,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,0,15,0,0,0,0,0,15,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,11,21,5,21,21,3,1,0,3,1,1,58,49,46,58,55,52,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,3,4,3,3,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,102,2024-01-03 10:29:16.850
2024-01-03 18:21:06.510,2024-01-03 18:21:06.770,2024-01-04 08:58:53.880,2024-01-04 10:36:37.620,2024-01-04 11:44:49.457,2024-01-04 15:21:53.480,100,102,102,102,102,102,7628,3959,4960,10606,4731,4322,7628,3959,4960,10606,4731,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,14,1,1,3,101,0,14,1,1,3,101,1,2,3,4,5,6,0,0,0,0,0,4,5,21,21,11,21,21,11,1,0,1,1,0,59,55,46,49,52,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,4,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,102,2024-01-08 20:48:06.413
2024-01-04 11:09:35.040,2024-01-04 11:09:35.470,2024-01-04 15:15:01.207,2024-01-04 22:30:12.297,2024-01-08 16:07:43.587,2024-01-08 16:10:30.840,100,102,103,104,102,102,1679,4960,10606,1679,11193,3959,1679,4960,10606,1679,11193,3959,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,300,279,290,290,0,4,7,89,0,0,0,3,7,89,0,0,1,2,3,4,5,6,0,0,0,3,0,0,4,21,11,4,32,21,2,0,1,2,1,1,34,46,49,34,49,55,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,102,2024-01-08 16:11:40.560
2024-01-04 17:54:04.377,2024-01-04 17:54:04.797,2024-01-05 09:20:33.197,2024-01-05 10:45:46.563,2024-01-10 10:26:57.750,2024-01-10 10:34:39.513,100,102,102,101,102,102,2249,6266,10606,2249,8548,3959,2249,6266,10606,2249,8548,3959,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,15,1,119,0,2,0,15,1,119,0,2,1,2,3,4,5,6,0,0,0,0,0,0,4,21,11,4,32,21,0,1,1,0,1,1,24,34,49,24,58,55,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,3,4,4,2,1,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,102,2024-01-10 13:06:49.313
2024-01-04 23:30:42.023,2024-01-04 23:30:43.667,2024-01-05 08:24:08.623,2024-01-05 08:46:32.780,2024-01-05 10:11:08.527,2024-01-05 10:33:43.163,100,102,102,102,102,102,6817,8548,3959,6266,10606,4960,6817,8548,3959,6266,10606,4960,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,8,0,1,0,0,0,8,0,1,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,21,21,11,21,5,1,1,1,1,0,62,58,55,34,49,46,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,0,3,3,3,0,5,1,1,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,102,2024-01-05 11:25:01.107
2024-01-05 08:35:53.737,2024-01-05 08:35:54.057,2024-01-05 08:55:17.970,2024-01-05 10:11:54.113,2024-01-05 11:02:00.323,2024-01-05 11:03:43.117,100,102,102,102,102,102,10123,8548,6266,10606,3959,4731,10123,8548,6266,10606,3959,4731,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,21,11,21,21,3,1,1,1,1,1,53,58,34,49,55,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,102,2024-01-05 11:21:07.970
2024-01-05 09:18:15.323,2024-01-05 09:18:15.680,2024-01-05 11:51:44.143,2024-01-05 15:24:48.737,2024-01-05 15:26:55.593,2024-01-05 15:30:47.583,100,102,101,102,102,102,1001,4960,1001,8548,3959,10606,1001,4960,1001,8548,3959,10606,Initial Request,Execution,Requester response to rejection,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Task returned to team,Task returned to team,270,271,272,290,290,290,0,2,3,0,0,1,0,2,3,0,0,1,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,32,21,11,4,0,4,1,1,1,44,46,44,58,55,49,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,3,5,4,2,1,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,102,2024-01-05 17:03:02.510
2024-01-05 10:13:39.487,2024-01-05 10:13:39.780,2024-01-05 10:20:31.550,2024-01-05 12:31:49.400,2024-01-05 12:48:32.890,2024-01-05 12:54:10.387,100,102,102,102,102,102,7848,8548,6266,4731,3959,10606,7848,8548,6266,4731,3959,10606,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,2,0,0,2,0,0,2,0,0,2,1,2,3,4,5,6,0,0,0,0,0,0,4,32,21,21,21,11,5,1,1,1,1,1,56,58,34,52,55,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,3,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,102,2024-01-05 15:31:42.430
2024-01-05 11:27:30.853,2024-01-05 11:27:31.627,2024-01-05 11:56:15.197,2024-01-05 12:04:39.880,2024-01-05 12:07:15.240,2024-01-05 14:27:33.070,100,102,103,104,102,102,1056,8548,10606,1056,4960,6266,1056,8548,10606,1056,4960,6266,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,300,279,290,290,0,0,0,0,2,0,0,0,0,0,2,0,1,2,3,4,5,6,0,0,0,0,0,0,4,32,11,4,21,21,7,1,1,7,0,1,42,58,49,42,46,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,2,4,2,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,102,2024-01-05 14:41:49.663
2024-01-05 12:36:51.523,2024-01-05 12:36:51.870,2024-01-05 13:04:25.590,2024-01-05 14:44:58.237,2024-01-05 15:01:13.700,2024-01-05 16:13:17.253,100,102,102,102,102,102,1234,8548,6266,4960,10606,4322,1234,8548,6266,4960,10606,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,1,0,1,77,0,0,1,0,1,77,1,2,3,4,5,6,0,0,0,0,0,0,5,32,21,21,11,21,1,1,1,0,1,0,37,58,34,46,49,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-01-08 21:50:19.147
2024-01-05 13:25:51.170,2024-01-05 13:25:51.697,2024-01-05 13:26:51.663,2024-01-05 14:56:14.720,2024-01-05 15:52:42.707,2024-01-05 16:36:32.707,100,102,102,102,102,102,2110,8548,6266,4731,4960,4322,2110,8548,6266,4731,4960,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,1,0,0,46,0,0,1,0,0,45,1,2,3,4,5,6,0,0,0,0,0,0,4,32,21,21,21,21,1,1,1,1,0,0,29,58,34,52,46,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,2,4,0,9,1,1,1,1,1,0,0,1,1,1,1,3,1,0,0,0,1,1,2,0,0,0,0,102,2024-01-07 15:01:30.593
2024-01-05 15:28:38.100,2024-01-05 15:28:39.237,2024-01-05 15:29:56.967,2024-01-05 15:30:42.790,2024-01-05 16:20:48.617,2024-01-05 17:03:17.327,100,102,102,102,102,102,1831,3959,6266,4731,10606,4322,1831,3959,6266,4731,10606,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,75,0,0,0,0,0,71,1,2,3,4,5,6,0,0,0,0,0,0,4,21,21,21,11,21,3,1,1,1,1,0,26,55,34,52,49,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,2,4,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,102,2024-01-08 20:26:46.883
2024-01-05 15:55:21.903,2024-01-05 15:55:22.280,2024-01-05 15:56:50.990,2024-01-05 16:30:52.103,2024-01-05 16:38:55.787,2024-01-05 17:07:12.717,100,102,102,102,102,102,908,3959,4731,4960,10606,4731,908,3959,4731,4960,10606,4731,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,89,0,0,0,0,0,89,1,2,3,4,5,6,0,0,0,0,0,0,4,21,21,21,11,21,1,1,1,0,1,1,45,55,52,46,49,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,5,2,4,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,102,2024-01-09 10:39:12.053
2024-01-05 17:09:40.450,2024-01-05 17:09:40.693,2024-01-05 17:18:40.177,2024-01-08 10:48:35.753,2024-01-08 17:16:04.277,2024-01-08 17:36:27.083,100,102,102,104,102,102,478,3959,4960,478,3959,4731,478,3959,4960,478,3959,4731,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,275,279,290,290,0,0,65,6,0,16,0,0,65,6,0,16,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,5,21,21,13,1,0,13,1,1,45,55,46,45,55,52,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,6,2,4,0,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,102,2024-01-09 09:55:49.493
2024-01-05 17:35:02.053,2024-01-05 17:35:02.333,2024-01-07 17:09:04.503,2024-01-07 21:49:41.403,2024-01-08 11:30:51.477,2024-01-08 11:55:43.580,100,102,103,104,102,102,8559,10606,10606,8559,3959,6266,8559,10606,10606,8559,3959,6266,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,273,300,279,290,290,0,47,4,13,0,2,0,47,4,11,0,2,1,2,3,4,5,6,0,0,0,0,0,0,5,11,11,5,21,21,0,1,1,0,1,1,55,49,49,55,55,34,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,3,4,2,0,10,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,0,1,0,0,2,0,1,102,2024-01-08 14:11:42.963
2024-01-05 17:36:34.903,2024-01-05 17:36:35.277,2024-01-08 11:04:46.090,2024-01-10 08:46:18.533,2024-01-10 08:46:46.160,2024-01-10 09:02:05.820,100,102,101,101,101,102,9665,4960,9665,9665,9665,10606,9665,4960,9665,9665,9665,10606,Initial Request,Execution,Requester response to rejection,Requester response to rejection,Requester response to rejection,Execution,Submit initial request,Non identifiable,Task returned to team,Task returned to team,Non identifiable,Task returned to team,270,271,290,290,272,290,0,65,45,0,0,8,0,65,45,0,0,8,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,5,5,11,2,0,2,2,2,1,54,46,54,54,54,49,Non applicable,183,Non applicable,Non applicable,Non applicable,Non applicable,1,6,5,1,1,6,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,102,2024-01-10 17:09:19.973
2024-01-08 10:09:37.283,2024-01-08 10:09:37.723,2024-01-08 11:39:26.180,2024-01-08 13:32:26.107,2024-01-08 13:37:58.103,2024-01-08 13:49:48.370,100,102,102,101,102,101,1192,6266,4960,1192,4960,1192,1192,6266,4960,1192,4960,1192,Initial Request,Execution,Execution,Requester response to rejection,Execution,Requester response to rejection,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Non identifiable,Non identifiable,270,290,271,272,271,272,0,1,1,0,0,1,0,1,1,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,21,5,21,5,2,1,0,2,0,2,43,34,46,43,46,43,Non applicable,Non applicable,300,Non applicable,300,Non applicable,3,2,3,3,2,6,1,1,1,1,1,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,102,2024-01-08 15:05:10.440
2024-01-08 14:22:20.750,2024-01-08 14:22:20.967,2024-01-08 14:48:45.220,2024-01-08 15:09:27.183,2024-01-08 15:40:53.340,2024-01-08 16:38:43.210,100,102,102,101,101,102,652,11193,3959,652,652,11193,652,11193,3959,652,652,11193,Initial Request,Execution,Execution,Requester response to rejection,Requester response to rejection,Execution,Submit initial request,Task returned to team,Non identifiable,Task returned to team,Non identifiable,Task returned to team,270,290,271,290,272,290,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,4,32,21,4,4,32,6,1,1,6,6,1,45,49,55,45,45,49,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,3,6,5,1,1,6,1,1,1,1,1,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,102,2024-01-08 16:48:07.793
2024-01-08 14:23:02.137,2024-01-08 14:23:02.370,2024-01-08 14:33:59.517,2024-01-08 14:58:19.720,2024-01-08 15:13:23.587,2024-01-08 16:06:50.010,100,102,102,102,102,102,76,11193,3959,6266,4960,4322,76,11193,3959,6266,4960,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,0,0,144,0,0,0,0,0,144,1,2,3,4,5,6,0,0,0,0,0,5,4,32,21,21,21,21,2,1,1,1,0,0,60,49,55,34,46,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,4,2,4,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,0,0,0,0,1,0,1,1,0,1,102,2024-01-14 16:30:40.030
2024-01-08 16:22:05.670,2024-01-08 16:22:05.990,2024-01-08 17:27:12.200,2024-01-09 11:15:32.930,2024-01-09 11:42:23.897,2024-01-09 11:52:08.130,100,102,102,101,102,102,9102,11193,4960,9102,8548,4731,9102,11193,4960,9102,8548,4731,Initial Request,Execution,Execution,Requester response to rejection,Execution,Execution,Submit initial request,Task returned to team,Non identifiable,Non identifiable,Task returned to team,Task returned to team,270,290,271,272,290,290,0,1,17,0,0,0,0,0,17,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,32,21,5,32,21,3,1,0,3,1,1,54,49,46,54,58,52,Non applicable,Non applicable,183,Non applicable,Non applicable,Non applicable,3,3,4,2,1,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,102,2024-01-09 12:40:04.797
2024-01-08 16:29:18.110,2024-01-08 16:29:18.350,2024-01-08 16:33:51.170,2024-01-08 16:35:01.547,2024-01-09 11:23:07.340,2024-01-09 12:51:50.310,100,102,102,102,102,102,358,11193,3959,4960,4731,4322,358,11193,3959,4960,4731,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,18,1,101,0,0,0,18,1,100,1,2,3,4,5,6,0,0,0,0,0,4,5,32,21,21,21,21,10,1,1,0,1,0,48,49,55,46,52,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,1,5,2,4,0,6,1,1,1,1,1,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,102,2024-01-13 18:11:02.913
2024-01-10 09:59:02.407,2024-01-10 09:59:02.907,2024-01-10 10:00:46.690,2024-01-10 13:12:11.547,2024-01-10 14:24:25.143,2024-01-10 16:56:22.010,100,102,102,102,102,102,1671,8548,4960,4731,10606,4322,1671,8548,4960,4731,10606,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,3,1,2,66,0,0,3,1,2,66,1,2,3,4,5,6,0,0,0,0,0,2,4,32,21,21,11,21,1,1,0,1,1,0,29,58,46,52,49,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,102,2024-01-13 11:06:44.037
2024-01-10 10:11:32.860,2024-01-10 10:11:33.373,2024-01-10 10:22:58.767,2024-01-10 10:36:52.520,2024-01-10 11:05:23.127,2024-01-10 11:41:30.157,100,102,101,102,102,101,1525,3959,1525,8548,3959,1525,1525,3959,1525,8548,3959,1525,Initial Request,Execution,Requester response to rejection,Execution,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,Task returned to team,Non identifiable,Non identifiable,270,271,272,290,271,272,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,5,21,5,32,21,5,5,1,5,1,1,5,33,55,33,58,55,33,Non applicable,183,Non applicable,Non applicable,183,Non applicable,3,2,4,2,2,6,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,102,2024-01-10 11:47:30.343
2024-01-10 12:39:48.473,2024-01-10 12:39:48.883,2024-01-10 12:49:36.850,2024-01-10 12:56:28.530,2024-01-10 14:29:12.093,2024-01-10 15:05:21.907,100,102,102,102,102,102,7848,8548,3959,4731,10606,4322,7848,8548,3959,4731,10606,4322,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,0,1,0,98,0,0,0,1,0,97,1,2,3,4,5,6,0,0,0,0,0,3,4,32,21,21,11,21,5,1,1,1,1,0,56,58,55,52,49,57,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,3,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,102,2024-01-14 17:14:29.740
2024-01-10 13:35:45.627,2024-01-10 13:35:45.947,2024-01-10 13:36:41.870,2024-01-10 14:40:14.657,2024-01-10 15:02:29.913,2024-01-10 15:06:09.097,100,102,102,102,102,102,10530,8548,4960,6266,3959,10606,10530,8548,4960,6266,3959,10606,Initial Request,Execution,Execution,Execution,Execution,Execution,Submit initial request,Task returned to team,Task returned to team,Task returned to team,Task returned to team,Task returned to team,270,290,290,290,290,290,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,4,5,6,0,0,0,0,0,0,12,32,21,21,21,11,0,1,0,1,1,1,49,58,46,34,55,49,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,Non applicable,3,4,3,3,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,102,2024-01-10 15:06:57.553
